year,month,CAPE,real stock return,real bond return,
1970,2,16.37258678715990000,0.014784849351296300000,0.012796228765190400000,
1970,3,16.53169081394360000,-0.035051964996838200000,-0.024218192219713200000,
1970,4,15.87306781935410000,-0.114287492050143000000,-0.032015297172549000000,
1970,5,13.98383606078920000,-0.007835986782003150000,0.006193120377129490000,
1970,6,13.79969179772520000,0.000074208364286398900,0.027809298171070900000,
1970,7,13.72649974435980000,0.032561487497798900000,0.001336403051622750000,
1970,8,14.10045651681540000,0.057791972666890300000,0.010911249546112600000,
1970,9,14.84266114524220000,0.019675801632545300000,0.005249325156878590000,
1970,10,15.06418540408960000,-0.003009710763755450000,0.036061994013633100000,
1970,11,14.95076190879170000,0.066182240104175400000,0.033471224822939200000,
1970,12,15.87384068720580000,0.041097538404590200000,0.016395803221401100000,
1971,1,16.46179394349200000,0.038891484782123100000,0.012307195197546400000,
1971,2,17.03453478150210000,0.025739045927298800000,0.033504694859205500000,
1971,3,17.40290260718890000,0.034150458859544500000,-0.007504082230840870000,
1971,4,17.92411044795960000,-0.015989232596143700000,-0.040979997312568200000,
1971,5,17.56415327969940000,-0.023232508113210100000,-0.011509160144496000000,
1971,6,17.08316688007070000,-0.007078033029747740000,-0.012164613995751000000,
1971,7,16.88941470869340000,-0.017587753948801700000,0.014021227950281800000,
1971,8,16.51944944305160000,0.024861168243521400000,0.038103309202870400000,
1971,9,16.85679254783600000,-0.021041820113836800000,0.018336761380184600000,
1971,10,16.42886270915950000,-0.043720945969095900000,0.013970883644328200000,
1971,11,15.63871265432660000,0.066415276210876100000,-0.008984954474768660000,
1971,12,16.60355721292530000,0.044225404188094500000,0.003446248011016010000,
1972,1,17.26299679703520000,0.015925956744619100000,-0.009525161327088360000,
1972,2,17.46414760548620000,0.023717399723247600000,0.003380865325917750000,
1972,3,17.80564384961490000,0.010149008289425100000,-0.006218573256323580000,
1972,4,17.91516167849830000,-0.010144079792373600000,0.007181560994806270000,
1972,5,17.66264620037260000,0.002750482993363780000,0.004179161213127000000,
1972,6,17.64085731574030000,-0.009785242254485740000,0.000294093078759161000,
1972,7,17.39869003113820000,0.035368404869254900000,-0.004674254531931930000,
1972,8,17.94340468802980000,-0.014448652928462900000,-0.021903288233007200000,
1972,9,17.61385455291210000,-0.000555897830130103000,0.005791595243669120000,
1972,10,17.53318385415860000,0.050077363601346100000,0.017728733724453200000,
1972,11,18.33889471496810000,0.020724689528287500000,-0.002990980363632990000,
1972,12,18.64571944207370000,0.007527694119801700000,-0.004351162053567780000,
1973,1,18.71253046730240000,-0.040007043899231500000,-0.014606468172981900000,
1973,2,17.88988959919380000,-0.022562266676913100000,-0.008768352274498240000,
1973,3,17.41214205829030000,-0.023089113343699200000,0.001548764537946390000,
1973,4,16.93574006605080000,-0.032343192067468400000,-0.014154626447275300000,
1973,5,16.31433875966860000,-0.026537314839828200000,-0.004677055529745510000,
1973,6,15.80832304768200000,0.009830987218479410000,-0.012802016942622700000,
1973,7,15.88951857398880000,-0.033789602203742500000,-0.030497360713233800000,
1973,8,15.27850109470610000,0.017709718740941400000,0.025925163179550500000,
1973,9,15.47530860180560000,0.033238454376550500000,0.018501658789581700000,
1973,10,15.91351630893340000,-0.074589042068962800000,0.003389899777074710000,
1973,11,14.65184515971060000,-0.074074675324675600000,-0.001638720004889290000,
1973,12,13.49332968620590000,0.008292073715774560000,-0.020709229875944700000,
1974,1,13.53072189251400000,-0.037109006452704900000,-0.004843674337486560000,
1974,2,12.95732128020540000,0.032637475719606400000,-0.024278554605041900000,
1974,3,13.31036423914020000,-0.052115333082466700000,-0.019029822575221300000,
1974,4,12.55041104854090000,-0.039050587107404300000,-0.010974123775184000000,
1974,5,11.99543694732970000,-0.003609834700022520000,0.000866587280584641000,
1974,6,11.88849882007900000,-0.120619239163386000000,-0.020310042358244600000,
1974,7,10.39414180532710000,-0.049164712310343500000,-0.021065516080163600000,
1974,8,9.82419572314120000,-0.110773744571044000000,-0.005237154150197540000,
1974,9,8.68042130564633000,0.013756050055942800000,0.006360490069760920000,
1974,10,8.74498383380958000,0.029380626076573700000,0.013884914733096200000,
1974,11,8.94898451275560000,-0.068152067007116600000,0.016014423952793100000,
1974,12,8.28906005592308000,0.082186429181189100000,-0.002538772112162470000,
1975,1,8.92099550840425000,0.099659428147039500000,0.006240580757131960000,
1975,2,9.76224671616647000,0.045776804137143800000,-0.021069502145110200000,
1975,3,10.16379676744400000,0.011046565287187200000,-0.031052821197209100000,
1975,4,10.23307613660590000,0.061121765458115100000,0.012697723419847300000,
1975,5,10.81813911933580000,0.021279769300004200000,0.012846182212809400000,
1975,6,11.01135460924770000,-0.006797947849608520000,-0.018068217641805200000,
1975,7,10.90276704823860000,-0.071675294679543600000,-0.017923589125566100000,
1975,8,10.08976959332800000,-0.013974470091025800000,-0.000533585229882672000,
1975,9,9.91890535655942000,0.043966686910265500000,0.021104769194667700000,
1975,10,10.32759977750110000,0.013026700512319500000,0.005591171033833890000,
1975,11,10.43585945794790000,-0.015366693439303500000,0.006483704163683600000,
1975,12,10.25036841625680000,0.093485721259519900000,0.022785501239797500000,
1976,1,11.18505136262220000,0.038050256735324500000,-0.000591671449003628000,
1976,2,11.58609299444970000,0.006223570917962550000,0.008830534248014170000,
1976,3,11.63175440356650000,0.007369546206817290000,0.014648010957205100000,
1976,4,11.68916413220640000,-0.010866295735017100000,-0.023984963662049700000,
1976,5,11.53205358560940000,0.003695675369741470000,0.004001332879730370000,
1976,6,11.54384163141710000,0.021284021300192600000,0.003315219356395230000,
1976,7,11.75749048868990000,-0.010779519194972300000,0.005382387486400080000,
1976,8,11.59798600250930000,0.020846078260012400000,0.015453293731580100000,
1976,9,11.80599094953980000,-0.036050059180315800000,0.013660718097309400000,
1976,10,11.34569613631670000,-0.005329842095022410000,0.012880072147316600000,
1976,11,11.24885586050800000,0.034353225214946500000,0.032656580298996700000,
1976,12,11.59758972658290000,-0.010436191397480600000,-0.023347719718201800000,
1977,1,11.43796134678760000,-0.033560776165605600000,-0.016703005220698200000,
1977,2,11.01484185422280000,-0.007222605874032780000,-0.005468048868550120000,
1977,3,10.89574651166270000,-0.020124021634084200000,0.004097519965720940000,
1977,4,10.63603740914140000,-0.004285881713759760000,-0.005126531156421140000,
1977,5,10.54848669355700000,0.002396103779118030000,0.012189518177580600000,
1977,6,10.53002395909080000,0.007882260071095050000,-0.002380420288286560000,
1977,7,10.56769244777540000,-0.023947568778565000000,-0.002071620521878370000,
1977,8,10.26838566671100000,-0.014932729075201600000,0.007093478886786460000,
1977,9,10.06774282007070000,-0.025105071335450600000,-0.009663910177900360000,
1977,10,9.76666629955655000,0.004967467619450440000,-0.002763973996036890000,
1977,11,9.76629998366020000,-0.003969500404341520000,-0.004515476800198700000,
1977,12,9.67826658253592000,-0.040048350842037800000,-0.018389846032944700000,
1978,1,9.24146226093469000,-0.015977641524529300000,-0.004513223545184690000,
1978,2,9.04526357070474000,-0.005210471569480510000,-0.001924075382051420000,
1978,3,8.95042007763389000,0.040131408150001900000,-0.008584225923870650000,
1978,4,9.26258872086684000,0.045261498471101500000,-0.015905929482035200000,
1978,5,9.63491072859845000,-0.004041917251916720000,-0.011140124727429500000,
1978,6,9.54967898104174000,-0.008197466531136180000,-0.012484977565701700000,
1978,7,9.42552404778736000,0.068434171702102000000,0.017987706770032700000,
1978,8,10.02397085400370000,-0.003522762633243360000,-0.001228958773481280000,
1978,9,9.94188747300440000,-0.036415625730633400000,-0.016477454916450900000,
1978,10,9.53360835820883000,-0.058571783406878600000,-0.008448996142053520000,
1978,11,8.92841890229315000,0.014726365971097200000,-0.010147611874706000000,
1978,12,9.01194181913383000,0.032737881849428400000,-0.007155992375194710000,
1979,1,9.25763691913997000,-0.021988796924975200000,-0.004081886155330340000,
1979,2,9.00374037104563000,0.013184560610095500000,-0.003810566901140680000,
1979,3,9.07078502966076000,0.012740535739048700000,-0.007670270612374460000,
1979,4,9.13306356621741000,-0.031241765602990000000,-0.009509562386282200000,
1979,5,8.79438328981495000,0.012882431250406600000,0.018647316838306100000,
1979,6,8.85393776469395000,0.003154975101792080000,-0.006194815202927970000,
1979,7,8.82749804554236000,0.040228184358807300000,-0.007276833231158800000,
1979,8,9.12716579721503000,0.004558951278325950000,-0.022433237375483600000,
1979,9,9.11275899074095000,-0.041200878055490300000,-0.059901873289455300000,
1979,10,8.68184330689931000,-0.012380404670797900000,-0.021901700231516200000,
1979,11,8.51878430298355000,0.033187480433856100000,0.014238394388675700000,
1979,12,8.74520440466929000,0.018555558470174900000,-0.030142848474760700000,
1980,1,8.85093418072911000,0.029441013972174100000,-0.095388609694526900000,
1980,2,9.05447609219251000,-0.101408906689708000000,-0.023593799085732700000,
1980,3,8.08115090078549000,-0.022565764353178400000,0.074175498296841400000,
1980,4,7.84402450471921000,0.040126282134972800000,0.079245344196149100000,
1980,5,8.10422580717649000,0.057033005156740000000,0.022564599702911400000,
1980,6,8.51207796230674000,0.049726098022105700000,-0.021038616788071100000,
1980,7,8.88086552729584000,0.027621445982399800000,-0.049331916832973400000,
1980,8,9.07100598161838000,0.019817420152946400000,-0.023141740638960600000,
1980,9,9.19604013174323000,0.023519650980684500000,-0.013819991764395200000,
1980,10,9.35784104675710000,0.037601051613502100000,-0.050395103802067100000,
1980,11,9.65404366323338000,-0.021584146748630100000,-0.007667770025788560000,
1980,12,9.38990208492173000,-0.007922137557937470000,0.017709198403645000000,
1981,1,9.25940453087795000,-0.040601503759398500000,-0.033726960061504000000,
1981,2,8.82989935383130000,0.034398243483464200000,0.007983797827891380000,
1981,3,9.08109688385462000,0.006139594244918500000,-0.025982267503347000000,
1981,4,9.08556123078874000,-0.023819178593799800000,-0.018678302696041200000,
1981,5,8.81848346654806000,-0.000306863381053235000,0.036892857748646500000,
1981,6,8.76534074430492000,-0.030832430470975700000,-0.042189755979294300000,
1981,7,8.44531946787551000,0.000408577509267039000,-0.029559764825731900000,
1981,8,8.39980631656644000,-0.091854131342835600000,-0.016462876070825700000,
1981,9,7.58116305192315000,0.015119933382929700000,0.019279061193852500000,
1981,10,7.64914171331921000,0.027163565491282300000,0.105420275721502000000,
1981,11,7.81075256571611000,0.008589343524401330000,-0.009846685691762500000,
1981,12,7.83256213714189000,-0.051049566827760900000,-0.037114980859358700000,
1982,1,7.38865997337599000,-0.022228267628404400000,0.017336258618074100000,
1982,2,7.18182345054673000,-0.026394399390032900000,0.043767730416212500000,
1982,3,6.95067379353603000,0.050270116177774100000,0.006751293267659000000,
1982,4,7.25907262542615000,-0.003730319147980940000,0.015491440164189900000,
1982,5,7.19261248446462000,-0.064404072342084000000,-0.036656294493977300000,
1982,6,6.69213398819758000,-0.002692167371775240000,0.025379675407579200000,
1982,7,6.63865310020876000,0.005886574368613400000,0.058805918613810300000,
1982,8,6.64342275216609000,0.118683829579480000000,0.049811695122064200000,
1982,9,7.39883820032331000,0.085492209394648000000,0.093360845109782900000,
1982,10,7.99984099453458000,0.047136007041098400000,0.033278030021811600000,
1982,11,8.34747693815542000,0.017712945596562300000,0.013542213216443800000,
1982,12,8.46773840140047000,0.037140213633460900000,0.011635641827606700000,
1983,1,8.75678322413474000,0.020264632861823700000,-0.008134489446281030000,
1983,2,8.91049343662412000,0.038663714804723100000,0.021835702383954400000,
1983,3,9.23282970519053000,0.034581952914647400000,0.008337690056410720000,
1983,4,9.53158128416041000,0.037929402243950200000,0.003793794760235780000,
1983,5,9.87445650466840000,0.014472157660127000000,-0.022781516749997700000,
1983,6,10.00011790313000000,0.003058948371448270000,-0.026298375913258200000,
1983,7,10.01447599557100000,-0.026983846677901500000,-0.020801864643151400000,
1983,8,9.72805693566521000,0.028018770087221900000,0.016532516306393000000,
1983,9,9.98420245802878000,0.003504631713171280000,0.013170171943046800000,
1983,10,10.00339179944960000,-0.013353080466326100000,-0.001144621603675010000,
1983,11,9.85358164936428000,-0.002252058987799340000,0.000601166392182773000,
1983,12,9.81501090360867000,0.009793525608730040000,0.013233416801823300000,
1984,1,9.89493180920254000,-0.055740038553873700000,-0.005051579862751400000,
1984,2,9.32452964572798000,0.002481528159359310000,-0.019455197506293700000,
1984,3,9.32674706650825000,0.000220574607744162000,-0.012031862211334900000,
1984,4,9.30564340459482000,-0.005396910719750350000,-0.034948593788071100000,
1984,5,9.23183181689605000,-0.021299539433469200000,0.000116125237573206000,
1984,6,9.01018551229101000,-0.012879378943608000000,0.018333205251955100000,
1984,7,8.86830221404330000,0.087898258845024800000,0.043092895952299800000,
1984,8,9.62306325737317000,0.009252548951454110000,0.017062813882987100000,
1984,9,9.68734131362809000,-0.006936261351272340000,0.028182196921998900000,
1984,10,9.59507070304851000,0.012884304207119800000,0.044848793482308700000,
1984,11,9.69197322178309000,-0.007050511124473860000,0.013772114949892600000,
1984,12,9.59505480113346000,0.045012804606807900000,0.014771187386667600000,
1985,1,9.99700117773046000,0.052904584144236400000,-0.002909944153599020000,
1985,2,10.49493517260710000,-0.008504712583005560000,-0.014482141453390200000,
1985,3,10.37321721492470000,0.005534253595899990000,0.030485536710821400000,
1985,4,10.39711871981680000,0.023538753742573100000,0.040771491747701300000,
1985,5,10.60812046786010000,0.022263541430010300000,0.049119992852276100000,
1985,6,10.81004984586120000,0.020589903807906500000,-0.002679495024338400000,
1985,7,10.99756395679340000,-0.020256377160493700000,0.005488233978632630000,
1985,8,10.73879980887730000,-0.021553100124602300000,0.003349416891877070000,
1985,9,10.47123466169750000,0.011229772427788300000,0.012977084785272400000,
1985,10,10.55251698294380000,0.061285077043854900000,0.034809148016063100000,
1985,11,11.16461112866750000,0.050063503460842300000,0.038949365212093800000,
1985,12,11.69052147446760000,0.004775518689488220000,0.009490298564332370000,
1986,1,11.71500758448800000,0.059889630369840900000,0.042993174472257100000,
1986,2,12.38821909941810000,0.066722697653583100000,0.075616888461525800000,
1986,3,13.18902298153270000,0.029315955453340000000,0.042202061572076400000,
1986,4,13.55250417286950000,0.002159240861633990000,-0.024971284028739800000,
1986,5,13.56004619923230000,0.025690531575773400000,-0.005257004313442230000,
1986,6,13.88868862645710000,-0.018024415681478500000,0.041711370443290500000,
1986,7,13.61999553408380000,0.020958809156681200000,0.013439624442020700000,
1986,8,13.88766755086610000,-0.028973446547403000000,-0.018089797155011100000,
1986,9,13.46731431297710000,-0.001798706404423370000,0.006695280594325670000,
1986,10,13.42591886085740000,0.034397540952279900000,0.017972664713495700000,
1986,11,13.87298559613860000,0.016174615218462800000,0.015063986204204800000,
1986,12,14.08513981474330000,0.060025320451603500000,0.001712500745469910000,
1987,1,14.92220810371890000,0.060809218267599900000,-0.009660510156036970000,
1987,2,15.82231814283650000,0.039114494032657300000,0.001554415700267600000,
1987,3,16.43334397606990000,-0.013825374073821300000,-0.051587151360405700000,
1987,4,16.19653445322090000,-0.001797274007841690000,-0.035997257571377900000,
1987,5,16.16031195265570000,0.041318904026928200000,0.017675630015685500000,
1987,6,16.82520730787870000,0.028515329762125700000,0.001004262651491890000,
1987,7,17.30600439051220000,0.058969334263366100000,-0.018628537830733900000,
1987,8,18.32690724585630000,-0.035351794655192000000,-0.040167777408834400000,
1987,9,17.67562044993820000,-0.120819296700159000000,-0.001158044035034500000,
1987,10,15.53005556362730000,-0.123779220586434000000,0.050473503944381100000,
1987,11,13.59088514318910000,-0.013329931972789300000,-0.001128101088738620000,
1987,12,13.38902851442700000,0.039778495793838700000,0.026062823545666600000,
1988,1,13.89833668356910000,0.030628843694794300000,0.035678272211577600000,
1988,2,14.29827096246950000,0.027905032871999900000,-0.008189953671237760000,
1988,3,14.66894681110350000,-0.013909549076868000000,-0.021245957281202000000,
1988,4,14.43331642083890000,-0.025182911590586300000,-0.020202570951336400000,
1988,5,14.03189134802780000,0.055520787143969400000,0.014421784258017900000,
1988,6,14.76646864787960000,-0.007252159557161740000,-0.005917868611325710000,
1988,7,14.60831571752210000,-0.021290689358240500000,-0.009574724554043510000,
1988,8,14.24494631067570000,0.012489266546084700000,0.019204971000666100000,
1988,9,14.36942877614020000,0.034589764364533200000,0.015971752759035300000,
1988,10,14.81145015327770000,-0.020989922853684600000,-0.003984259398582600000,
1988,11,14.44553068087290000,0.021594945721241400000,-0.003960316920835090000,
1988,12,14.70208674857200000,0.030016953954333600000,0.003896921331780770000,
1989,1,15.08807244271330000,0.028775227022957500000,-0.001744632160825540000,
1989,2,15.46706046273480000,-0.007299028632985150000,-0.010302272310157300000,
1989,3,15.29896910888240000,0.028939235010122300000,0.012865145339268300000,
1989,4,15.68674265614460000,0.035295269096502900000,0.022900615665031800000,
1989,5,16.18635353854460000,0.031473601542018900000,0.043997164748620600000,
1989,6,16.64190423580860000,0.025536335154286800000,0.022174013819379100000,
1989,7,17.01340765049910000,0.045258031445327700000,-0.001041386170632430000,
1989,8,17.73425143657730000,0.001384723985381700000,-0.001866042420710980000,
1989,9,17.71422067897910000,-0.001912257959949540000,0.014246942693465900000,
1989,10,17.64085385279800000,-0.020444839984581000000,0.013870594292976700000,
1989,11,17.24236926694740000,0.025771047430077900000,0.007022139975360500000,
1989,12,17.65021290494730000,-0.032071775927812400000,-0.028528182129390700000,
1990,1,17.04884360687830000,-0.029818918611691300000,-0.015200928601605800000,
1990,2,16.50809351649030000,0.021507994423715500000,-0.006367329449988520000,
1990,3,16.83374823348090000,0.000433914620445508000,-0.007590214556259300000,
1990,4,16.81391389873580000,0.036126516826915600000,0.006964889672981700000,
1990,5,17.39241358864500000,0.026165239572818700000,0.020506334993499700000,
1990,6,17.81708282165300000,-0.002128264261518350000,0.003872056016101630000,
1990,7,17.74717158707020000,-0.087000998959869100000,-0.020476112234831100000,
1990,8,16.16833475650900000,-0.051328466299578900000,-0.010187025055829600000,
1990,9,15.30128544352260000,-0.028986029974025700000,0.012562896944283900000,
1990,10,14.81814796550080000,0.027552537915777300000,0.027124918870030000000,
1990,11,15.18760759950320000,0.045886326873671800000,0.028094419372411100000,
1990,12,15.84631497472880000,-0.012750315990485500000,0.000073381225470292600,
1991,1,15.60619011880240000,0.114413549522034000000,0.021724536818728400000,
1991,2,17.35466474520510000,0.028918858496694000000,-0.012599496424563200000,
1991,3,17.81862008339740000,0.021080050534591800000,0.010035362833469700000,
1991,4,18.15534589519800000,-0.004731174541849010000,0.001693326317111050000,
1991,5,18.03543091100400000,0.000520924923317345000,-0.010366994517107900000,
1991,6,18.01522704468830000,0.006334493576712670000,0.006095629580314950000,
1991,7,18.10345234551970000,0.023792113823839700000,0.029252915773125400000,
1991,8,18.51225845533770000,-0.007381706075929470000,0.019444138420407800000,
1991,9,18.35728259177430000,0.000352473912908158000,0.013264104819929600000,
1991,10,18.34918799200200000,-0.002750977433550460000,0.011037578443668700000,
1991,11,18.28886816930130000,0.008613692675932370000,0.028891454473476600000,
1991,12,18.44165231351270000,0.072034040223971000000,0.008721141419830710000,
1992,1,19.77306821146260000,-0.009586305599091900000,-0.019484517977400600000,
1992,2,19.58298297038670000,-0.015089993305679100000,-0.012806686620463200000,
1992,3,19.28356186129860000,0.001205553772356980000,0.009026845870144570000,
1992,4,19.30122950788100000,0.019222254197680800000,0.011096852696669300000,
1992,5,19.66227979564170000,-0.016810158562990400000,0.011708353443653700000,
1992,6,19.31536596764460000,0.016950019003601200000,0.034019854266076100000,
1992,7,19.62074069482440000,0.006556256372667770000,0.020959196983792600000,
1992,8,19.72213749835150000,0.000946932157183999000,0.015056561600095900000,
1992,9,19.70876642474530000,-0.015307608776028400000,-0.010504173481440600000,
1992,10,19.37027107690700000,0.026121064077393700000,-0.015991192701015600000,
1992,11,19.83365603880120000,0.033441094877825000000,0.013647417929820900000,
1992,12,20.44860672124300000,-0.003482482987097630000,0.012991814801745800000,
1993,1,20.32341080299570000,0.013694539733708300000,0.026970522765702700000,
1993,2,20.54533679290050000,0.017951028660474500000,0.022551471832381600000,
1993,3,20.85520014869090000,-0.016155503403316800000,0.002936675551063580000,
1993,4,20.45736201664220000,0.005852745320644950000,-0.001624488382152460000,
1993,5,20.51760563376490000,0.007257285919962660000,0.009612026489935310000,
1993,6,20.60835701296020000,0.000610037346188808000,0.016253187888743500000,
1993,7,20.56459641329710000,0.014813540286218000000,0.011877867060965600000,
1993,8,20.81222754662740000,0.011454163569090600000,0.027178387459912100000,
1993,9,20.99350100522910000,0.008253490279096050000,0.002627601392941380000,
1993,10,21.10917824747510000,-0.000606885244512134000,-0.025691339693005500000,
1993,11,21.03790118960640000,0.008875398762844930000,0.000997703604513900000,
1993,12,21.16473207981470000,0.014583052452009400000,0.003564016967284370000,
1994,1,21.41197491382650000,-0.004155126197584290000,-0.015011795286058400000,
1994,2,21.26384018731300000,-0.017578931723742800000,-0.035552119396747600000,
1994,3,20.83337588946040000,-0.034767452177772300000,-0.030928019529599700000,
1994,4,20.05525008506390000,0.009905359153033810000,-0.009730326806251300000,
1994,5,20.19649242128150000,0.007673092253930540000,0.008249045718969230000,
1994,6,20.29076369067030000,-0.007864702033454240000,-0.010841283447278600000,
1994,7,20.06795181614220000,0.026675339659166600000,0.006251426222370960000,
1994,8,20.53554940475560000,0.005478968740337380000,-0.012003924073877500000,
1994,9,20.57645010081890000,-0.005089353510044250000,-0.013786809153725700000,
1994,10,20.39575928241030000,-0.005014937716046660000,-0.009928546981429090000,
1994,11,20.20947302039410000,-0.010243812498644400000,0.016964392583113600000,
1994,12,19.91148410809030000,0.020423698543436100000,0.004550981524002570000,
1995,1,20.21911942245730000,0.034062940999890000000,0.024064532567984200000,
1995,2,20.80257176433270000,0.022192983761782500000,0.021936584615095400000,
1995,3,21.15273730203700000,0.028770392716845900000,0.012619470843172400000,
1995,4,21.64273926187970000,0.031450904563221900000,0.035028984819612100000,
1995,5,22.19542669802000000,0.029762942242332900000,0.037536849854728200000,
1995,6,22.71835675952060000,0.035487160470937300000,-0.002962424833433790000,
1995,7,23.37641269151210000,0.002512167073977830000,-0.012683635182678200000,
1995,8,23.28407025623050000,0.035156031890730900000,0.024839400660195500000,
1995,9,23.94600707529990000,0.005852943540138430000,0.013773106507732000000,
1995,10,23.92676276408330000,0.024260263045910800000,0.013925211397348000000,
1995,11,24.34758688111480000,0.034574726117829700000,0.022235574429123200000,
1995,12,25.02738066493910000,-0.004198768926308550000,0.003422397033964410000,
1996,1,24.76246519464400000,0.055639438313207700000,-0.010534849161617800000,
1996,2,25.97606555059340000,-0.007121560796673810000,-0.034052068892672400000,
1996,3,25.62993039521610000,-0.001868640961129600000,-0.016067966921191100000,
1996,4,25.42420384838150000,0.021594710019619900000,-0.013071070293524300000,
1996,5,25.81404382769900000,0.012146751397081900000,-0.007196297336685360000,
1996,6,25.96667355833390000,-0.036593866866118200000,0.006701727646156950000,
1996,7,24.85841133234840000,0.028808470415607500000,0.020450618806388200000,
1996,8,25.41252912145500000,0.017020873862452900000,-0.011269487264808600000,
1996,9,25.68011551287680000,0.037916148477167100000,0.024303296888848600000,
1996,10,26.48346772089720000,0.048543190712766000000,0.027893039741045500000,
1996,11,27.58561204901280000,0.011991336695348100000,-0.002194111962052100000,
1996,12,27.72394616389400000,0.029336306512787800000,-0.018199989665418400000,
1997,1,28.33287012995040000,0.040347966301528500000,0.014011006501036800000,
1997,2,29.26563488357600000,-0.008715712245894960000,-0.016646802844489400000,
1997,3,28.80245859187170000,-0.035254892452904900000,-0.010003376814595600000,
1997,4,27.58516033813650000,0.092864139014931400000,0.019387957977720100000,
1997,5,29.92836222468880000,0.052057334241286400000,0.020374152666556800000,
1997,6,31.25656061638130000,0.056047049324474900000,0.024075906187751400000,
1997,7,32.76663768966990000,0.001610819361110400000,-0.002569645372683560000,
1997,8,32.58628348671320000,0.009414195205430080000,0.009390476300385810000,
1997,9,32.66658134170860000,0.013942813109751200000,0.016064250914175300000,
1997,10,32.90149817979810000,-0.010903409365853700000,0.016905274793598700000,
1997,11,32.33660053281270000,0.027623796959493000000,0.011419575218664100000,
1997,12,33.03078904290540000,0.000514367509960811000,0.023503095773447900000,
1998,1,32.85996841505220000,0.062054273907906600000,0.000477442544162043000,
1998,2,34.70967778227000000,0.051184140457852800000,-0.003268368809172920000,
1998,3,36.29692773642510000,0.032156222073479000000,0.003610316994250520000,
1998,4,37.27693404302880000,-0.004049760503748060000,0.002092096812173590000,
1998,5,36.95659851896900000,-0.000056343211724985100,0.014907256874089600000,
1998,6,36.80229346009200000,0.043401430774923500000,0.006406215781819660000,
1998,7,38.25964508524850000,-0.070843944941881500000,0.012532475160195400000,
1998,8,35.42340102487830000,-0.050142720604164900000,0.044905546124771800000,
1998,9,33.53235698083490000,0.010440233160733400000,0.023839388514427500000,
1998,10,33.77310287904810000,0.109745182265183000000,-0.019826631121210200000,
1998,11,37.36939188392090000,0.041677434749523000000,0.018924901216478300000,
1998,12,38.82027478009810000,0.047925231507347700000,-0.004090468536965150000,
1999,1,40.57695767720810000,-0.001876541011235910000,-0.019117990901733500000,
1999,2,40.40015922925990000,0.026121758018828400000,-0.016589157620475100000,
1999,3,41.35610363271300000,0.034973143659040600000,0.000949840920933198000,
1999,4,42.70450951689210000,-0.000988317500274838000,-0.023103374198436400000,
1999,5,42.55667670951800000,-0.006117671493740320000,-0.022361450849605400000,
1999,6,42.18067591174690000,0.042092807101125500000,0.010161917460423300000,
1999,7,43.82803599280540000,-0.040043470112511600000,-0.008774148331872400000,
1999,8,41.93071215994040000,-0.010712456572615000000,0.001651975480047470000,
1999,9,41.32345133471500000,-0.014484555296949700000,-0.010938740307160900000,
1999,10,40.55285439953990000,0.070424164868988700000,0.010451146003382000000,
1999,11,43.20829071461390000,0.028088305775221700000,-0.013393389772955800000,
1999,12,44.19793976104060000,-0.004146531723778770000,-0.025189152815766600000,
2000,1,43.77257814693800000,-0.030522757663218700000,0.009772500466971980000,
2000,2,42.18563588791730000,0.030911080203775100000,0.016226797332688200000,
2000,3,43.22074843996590000,0.013653410955658500000,0.024769992640581100000,
2000,4,43.52857428850770000,-0.029522154449842400000,-0.029059312505768200000,
2000,5,41.96605050332430000,0.026248068229456100000,0.025237963939686200000,
2000,6,42.78197156707140000,0.006162291223254400000,0.006469934594387050000,
2000,7,42.75809361826960000,0.009390510673606520000,0.021580323097527800000,
2000,8,42.86956549441950000,-0.015928423700018800000,0.001898433993992030000,
2000,9,41.89800792488470000,-0.053778046137518500000,0.007621933341931840000,
2000,10,39.36969904420140000,-0.008297183450278410000,0.005716325065966420000,
2000,11,38.78214245678480000,-0.032646719364645800000,0.042426937394051100000,
2000,12,37.27423800449720000,-0.001766854086301060000,0.004217643455607160000,
2001,1,36.97886799702980000,-0.025265528406614400000,0.004944872164909910000,
2001,2,35.83466265143130000,-0.092869417835153600000,0.018408551499284700000,
2001,3,32.32583723617870000,0.000505610515672661000,-0.019212484902813900000,
2001,4,32.17390116836070000,0.063975147332052700000,-0.019323268646008800000,
2001,5,34.07464321714000000,-0.025537770204610800000,0.011262229381774600000,
2001,6,33.06853441111280000,-0.023859181889827300000,0.010326455569762900000,
2001,7,32.16303868744430000,-0.020457239588378400000,0.025472306826333400000,
2001,8,31.40431876078010000,-0.116454247055722000000,0.018519368649043900000,
2001,9,27.66739258686250000,0.035324300311563300000,0.020113419284672100000,
2001,10,28.57737311336010000,0.052308008997146800000,-0.000850911512833119000,
2001,11,30.00510381105680000,0.018680088313176600000,-0.026489865375140800000,
2001,12,30.49995325502050000,-0.005229021708385130000,0.005860635673664350000,
2002,1,30.27720443309600000,-0.037332944984125600000,0.010396269776363100000,
2002,2,29.08570415200840000,0.043583033829296600000,-0.029880857122859600000,
2002,3,30.29213064091870000,-0.040503171500409800000,0.004195887181543070000,
2002,4,29.00588325311870000,-0.028195969570426700000,0.008216341124557490000,
2002,5,28.12810750868830000,-0.059724562359282300000,0.021743564552008500000,
2002,6,26.38767254118330000,-0.108582580604160000000,0.025179775696001700000,
